photo_id,tags,geolocation,date_taken,date_posted,views,locale,county,region,url
8334149053,"[u'Guilford', u'CT', u'dock', u'harbor', u'grass island', u'landmark']","[41.271146, -72.662537]",1/1/13 14:55,1357073582,171,"[u'Guilford', u'9NDHCdpTVrvY.sNp']","[u'New Haven', u'CFSK8V1QUL_6uUOmzg']","[u'Connecticut', u'adBUnzdTUb5kqMY4']",http://farm9.staticflickr.com/8218/8334149053_2b6bf3e306_o.jpg
8334154587,"[u'state', u'capital', u'building', u'offices', u'architecture', u'white', u'stone', u'work', u'outside', u'landscape', u'city', u'urban', u'street', u'photography', u'snow', u'winter', u'montpelier', u'vermont', u'vt', u'nikkor', u'nikon', u'd7000', u'17-55 2.8']","[44.261417, -72.580903]",1/1/13 14:41,1357073665,558,"[u'Montpelier', u'C6V.Bv1TVr.D.Rwa']","[u'Washington', u'fxLZXA1QUL.4o1v6GA']","[u'Vermont', u'31Q3vi9TUb7F7QqO']",http://farm9.staticflickr.com/8493/8334154587_40f0008390_o.jpg
8334173328,"[u'canada', u'snow', u'depth', u'pick-nik', u'table', u'patio', u'storm', u'wine', u'red', u'white', u'sun', u'cold', u'-14c', u'canon', u'5d3', u'35mmL f/1.4', u'shot at 1.8', u'365: the 2013 edition', u'365:2013', u'Day 1/365', u'Day 1', u'01-Jan-13']","[45.359488, -76.00743]",1/1/13 9:47,1357073889,600,"[u'Ottawa', u'6rCMwC1SUbwF']","[u'Ottawa', u'1kUtG6dTW7lcFZ6tVw']","[u'Ontario', u'KAOZv3VTUb6vc1Fc']",http://www.flickr.com/photos/63567936@N00/8334173328/
8334178604,"[u'Iron Sky', u'Finland', u'mail', u'postage', u'envelope', u'tear', u'damage']","[38.978008, -76.500271]",1/1/13 11:21,1357057473,144,"[u'Annapolis', u'D_qoKHRTUb8y89up']","[u'Anne Arundel', u'ONWZ_5tQUL.hENDykA']","[u'Maryland', u'hcB5icNTUb4v8pAc']",http://farm9.staticflickr.com/8357/8334178604_2272f4e388_o.jpg
8334188695,"[u'Route 66', u'Old Route 66', u'route', u'66', u'i-40', u'glenrio', u'texas', u'new', u'mexico', u'ghosttown', u'ghost', u'town', u'b&w']","[35.179206, -103.04196]",1/1/13 13:31,1357074622,129,"[u'Glenrio', u'1tm1tk1TVrsCbJl8']","[u'Deaf Smith', u'pQ1dXndQUL9X0JwaQA']","[u'Texas', u'EMo2gYtTUb7oiO66']",http://www.flickr.com/photos/sonicaeronautic/8334188695/
8334190824,"[u'AJM', u'AJM STUDIOS.NET', u'NWPD', u'Northwest Police Department', u'Washington', u'WA', u'NLEAF', u'AJM STUDIOS Northwest Police Department', u'AJM NWPD', u'Northwest Law Enforcement Association', u'AJM STUDIOS Northwest Law Enforcement Association', u'2012', u'Lake Forest Park', u'Lake Forest Park PD', u'Lake Forest Park Police', u'White', u'Patrol Cars', u'Police Station', u'King County', u'Lake Forest Park Police Department', u'Lake Forest Park Washington Police Department', u'Units', u'LFPD', u'Lake Forest Park Patrol Car', u'Lake Forest Park Police Ford Interceptor Utility', u'Ford Interceptor Utility', u'Ford Explorer', u'Ford Interceptor Utility Police Unit', u'SUV', u'New', u'2013', u'New Lake Forest Park Police Car', u'Back', u'Marked Ford Interceptor Utility', u'Ford Interceptor Utility SUV']","[47.754213, -122.277724]",1/1/13 8:27,1357057668,487,"[u'Seattle', u'uiZgkRVTVrMaF2cP']","[u'King', u'e4JdbCFQUL8iSf0rtg']","[u'Washington', u'jyADg3RTUb65Hnbj']",http://www.flickr.com/photos/ajmstudios/8334190824/
8334202733,"[u'Birds', u'Black Phoebe', u'California', u'Empidonax Flycatchers', u'Flycatchers', u'Fort Mason', u'Northern California', u'San Francisco', u'Sayornis nigricans', u'Bird Watcher']","[37.80602, -122.428035]",1/1/13 9:37,1357074408,118,"[u'San Francisco', u'7.MJR8tTVrIO1EgB']","[u'San Francisco', u'.7sOmlRQUL9nK.kMzA']","[u'California', u'NsbUWfBTUb4mbyVu']",http://www.flickr.com/photos/bobgunderson/8334202733/
8334219865,"[u'instagram app', u'square', u'square format', u'iphoneography', u'Valencia']","[45.541284, -122.668211]",1/1/13 13:10,1357074650,10,"[u'Portland', u'Oc0MVktTVr1JQ7P5']","[u'Multnomah', u'f.DxheVQUL_EJ3Lt7Q']","[u'Oregon', u'nWffZiZTUb4mWuFa']",http://farm9.staticflickr.com/8358/8334219865_7d721ab97b_o.jpg
8334237278,"[u'Red', u'Cross', u'Pharmacy', u'J', u'Byrons', u'Jackson', u'retail', u'store', u'downtown', u'Miami']","[25.774166, -80.192167]",1/1/13 10:54,1357058439,464,"[u'Miami', u'0zfXuENTVr_AbZgU']","[u'Miami-Dade', u'bo6KOIpQUL_MOsMimw']","[u'Florida', u'IPbJb2lTUb4Y7tKw']",http://farm9.staticflickr.com/8211/8334237278_d8eae2221e_o.jpg
8334257110,"[u'instagram app', u'square', u'square format', u'iphoneography', u'Toaster']","[35.330256, -111.705597]",1/1/13 9:45,1357058757,9,,"[u'Coconino', u'EYOWrrdQUL_w5YLm6A']","[u'Arizona', u'F1ZWoDVTUb4_LxuL']",http://farm9.staticflickr.com/8493/8334257110_7d38cde1f2_o.jpg
